1.52,0.83,0.02,1.73,8.92,15.26,24.5,23.1,24,61,o
1.47,0.93,0.04,1.73,8.99,15.02,24.5,23.4,24,57,h
1.54,0.81,0.04,1.74,8.78,15.84,23.4,23,23,62,t
1.53,0.9,0.05,1.77,8.81,15.99,23.8,22.8,23,59,s
1.51,0.83,0.02,1.72,9.02,14.84,24.5,23.1,24,61,o
1.49,0.95,0.04,1.76,8.82,15.87,24.5,23.4,24,57,h
1.52,0.8,0.04,1.71,102.75,847.23,5862.4,5888,6195.2,62,t
1.53,0.84,0.02,1.74,8.84,15.63,24.5,22.9,24,61,o
1.47,0.93,0.04,1.73,8.96,15.12,24.5,23.4,24,57,h
1.53,0.8,0.04,1.72,9.01,14.86,23.5,23,23,62,t
1.52,0.9,0.04,1.76,8.82,15.87,23.8,22.7,23,59,s
1.51,0.83,0.02,1.72,9,14.89,24.5,23.1,24,61,o
1.49,0.95,0.04,1.76,8.8,15.95,24.5,23.4,24,57,h
1.49,0.95,0.05,1.76,9.03,15.15,25.4,24.4,25,57,h
1.49,0.95,0.05,1.76,8.89,15.63,25.4,24.4,25,57,h
1.5,0.96,0.05,1.78,8.81,16.09,25.4,24.4,25,57,h
1.51,0.97,0.06,1.79,8.82,16.15,25.4,24.4,25,57,h
1.48,0.95,0.05,1.75,8.99,15.19,25.4,24.5,25,57,h
1.5,0.95,0.05,1.77,8.88,15.75,25.4,24.4,25,57,h
1.51,0.9,0.03,1.75,8.83,15.75,26.1,0,0,59,d
1.51,0.96,0.05,1.78,8.81,16.09,25.4,24.4,25,57,h
1.49,0.9,0.03,1.74,8.94,15.27,26.1,0,0,58,d
1.48,0.94,0.05,1.75,8.97,15.26,25.4,24.4,25,57,h
1.52,0.91,0.03,1.77,8.84,15.9,26.1,0,0,59,d
1.49,0.95,0.05,1.76,8.89,15.63,25.3,24.5,25,57,h
1.52,0.91,0.03,1.77,8.8,16.04,26.1,0,0,59,d
1.52,0.96,0.05,1.79,8.82,16.15,25.4,24.3,25,57,h
1.5,0.9,0.03,1.74,8.98,15.13,26,0,0,59,d
1.5,0.95,0.05,1.77,8.83,15.92,25.4,24.4,25,57,h
1.5,0.9,0.03,1.74,8.91,15.37,26.1,0,0,59,d
1.48,0.94,0.05,1.75,8.94,15.36,25.4,24.5,25,57,h
1.52,0.91,0.03,1.77,8.83,15.92,26.1,0,0,59,d
1.5,0.95,0.05,1.77,8.87,15.78,25.3,24.5,25,57,h
1.5,0.9,0.03,1.74,8.84,15.63,26,0,0,59,d
1.51,0.95,0.05,1.78,8.81,16.09,25.3,24.5,25,57,h
1.49,0.9,0.03,1.74,8.92,15.34,26.1,0,0,58,d
1.48,0.94,0.05,1.75,8.96,15.29,25.4,24.5,25,57,h
1.52,0.91,0.04,1.77,8.79,16.08,26.1,0,0,59,d
1.51,0.95,0.05,1.78,8.84,15.98,25.4,24.4,25,57,h
1.49,0.89,0.03,1.73,8.98,15.05,26,0,0,59,d
1.5,0.95,0.05,1.77,8.99,15.37,25.4,24.5,25,57,h
1.51,0.91,0.03,1.76,8.88,15.66,26,0,0,58,d
1.52,0.91,0.03,1.77,8.84,15.9,26.1,0,0,59,d
1.51,0.96,0.05,1.78,8.84,15.98,25.4,24.5,25,57,h
1.5,0.9,0.03,1.74,8.96,15.2,26,0,0,59,d
1.5,0.96,0.05,1.78,8.82,16.05,25.4,24.3,25,57,h
1.5,0.9,0.03,1.74,8.88,15.49,26,0,0,59,d
1.48,0.94,0.05,1.75,8.95,15.33,25.4,24.3,25,57,h
1.52,0.92,0.03,1.77,8.8,16.04,26,0,0,58,d
1.51,0.95,0.05,1.78,8.86,15.91,25.4,24.4,25,57,h
1.5,0.9,0.03,1.74,8.99,15.1,26,0,0,59,d
1.51,0.95,0.05,1.78,8.81,16.09,25.4,24.3,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,26,0,0,59,d
1.48,0.94,0.05,1.75,8.96,15.29,25.3,24.4,25,57,h
1.53,0.91,0.03,1.78,8.84,15.98,26,0,0,59,d
1.51,0.95,0.05,1.78,8.87,15.87,25.3,24.5,25,57,h
1.51,0.91,0.03,1.76,8.85,15.77,26,0,0,58,d
1.52,0.96,0.05,1.79,8.83,16.11,25.3,24.3,25,57,h
1.5,0.95,0.05,1.77,8.84,15.9,25.3,24.4,25,57,h
1.51,0.91,0.03,1.76,8.86,15.73,25.9,0,0,58,d
1.49,0.94,0.05,1.76,8.94,15.46,25.3,24.5,25,57,h
1.52,0.92,0.03,1.77,8.81,15.99,25.9,0,0,58,d
1.51,0.96,0.05,1.78,8.85,15.95,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.99,15.1,25.9,0,0,59,d
1.51,0.95,0.05,1.78,8.81,16.09,25.2,24.4,25,57,h
1.5,0.9,0.03,1.74,8.9,15.41,25.9,0,0,59,d
1.48,0.94,0.05,1.75,8.95,15.33,25.3,24.3,25,57,h
1.53,0.92,0.03,1.78,8.83,16.02,25.9,0,0,58,d
1.51,0.95,0.05,1.78,8.86,15.91,25.3,24.4,25,57,h
1.5,0.91,0.03,1.75,8.96,15.29,25.9,0,0,58,d
1.51,0.95,0.05,1.78,8.82,16.05,25.3,24.3,25,57,h
1.5,0.91,0.03,1.75,8.88,15.57,25.9,0,0,58,d
1.48,0.94,0.05,1.75,8.96,15.29,25.3,24.3,25,57,h
1.52,0.92,0.03,1.77,8.81,15.99,25.9,0,0,58,d
1.5,0.95,0.05,1.77,8.86,15.83,25.3,24.4,25,57,h
1.49,0.9,0.03,1.74,9,15.08,25.9,0,0,58,d
1.5,0.95,0.05,1.77,9,15.33,25.3,24.4,25,57,h
1.51,0.91,0.03,1.76,8.91,15.56,25.9,0,0,58,d
1.48,0.94,0.05,1.75,8.95,15.33,25.3,24.4,25,57,h
1.52,0.92,0.03,1.77,8.83,15.92,25.9,0,0,58,d
1.51,0.96,0.05,1.78,8.86,15.91,25.2,24.4,25,57,h
1.5,0.91,0.03,1.75,8.85,15.68,25.9,0,0,58,d
1.51,0.96,0.05,1.78,8.83,16.02,25.3,24.4,25,57,h
1.49,0.94,0.05,1.76,8.94,15.46,25.3,24.3,25,57,h
1.52,0.92,0.03,1.77,8.85,15.85,25.9,0,0,58,d
1.54,0.84,0.03,1.75,9.02,15.09,25.1,23.9,25,61,o
1.49,0.94,0.05,1.76,8.92,15.51,25.3,24.4,25,57,h
1.53,0.92,0.03,1.78,8.81,16.09,25.9,0,0,58,d
1.53,0.84,0.02,1.74,8.92,15.34,25.2,23.7,25,61,o
1.51,0.95,0.05,1.78,8.85,15.95,25.3,24.4,25,57,h
1.5,0.91,0.03,1.75,8.98,15.23,25.9,0,0,58,d
1.55,0.81,0.04,1.74,8.84,15.63,23.8,23.5,24,62,t
1.55,0.85,0.02,1.76,8.87,15.7,25.2,24,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.3,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.9,0,0,59,d
1.56,0.81,0.04,1.75,8.8,15.85,23.8,23.4,24,62,t
1.54,0.85,0.02,1.75,8.84,15.71,25.2,23.9,25,61,o
1.49,0.94,0.05,1.76,8.98,15.32,25.3,24.4,25,57,h
1.52,0.92,0.03,1.77,8.84,15.9,25.8,0,0,58,d
1.53,0.79,0.04,1.72,8.96,15.03,23.8,23.4,24,62,t
1.52,0.83,0.02,1.73,8.96,15.12,25.2,23.9,25,61,o
1.5,0.95,0.05,1.77,8.89,15.71,25.3,24.5,25,57,h
1.5,0.91,0.03,1.75,8.83,15.75,25.8,0,0,58,d
1.55,0.81,0.04,1.74,8.87,15.51,23.8,23.4,24,62,t
1.52,0.96,0.05,1.79,8.82,16.15,25.3,24.3,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.9,0,0,59,d
1.56,0.81,0.04,1.75,8.83,15.75,23.8,23.4,24,62,t
1.55,0.85,0.02,1.76,8.8,15.95,25.3,23.9,25,61,o
1.49,0.94,0.05,1.76,8.96,15.39,25.4,24.5,25,57,h
1.52,0.92,0.03,1.77,8.85,15.85,25.8,0,0,58,d
1.54,0.8,0.04,1.73,8.95,15.15,23.8,23.4,24,62,t
1.52,0.84,0.02,1.73,8.96,15.12,25.3,23.9,25,61,o
1.49,0.94,0.05,1.76,8.91,15.56,25.4,24.3,25,57,h
1.52,0.92,0.03,1.77,8.82,15.97,25.8,0,0,58,d
1.54,0.8,0.04,1.73,8.91,15.29,23.8,23.4,24,62,t
1.53,0.84,0.02,1.74,8.91,15.37,25.2,23.9,25,61,o
1.51,0.96,0.05,1.78,8.84,15.98,25.3,24.5,25,57,h
1.5,0.91,0.03,1.75,8.98,15.23,25.8,0,0,58,d
1.56,0.81,0.04,1.75,8.83,15.75,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.85,15.77,25.2,23.9,25,61,o
1.51,0.95,0.05,1.78,8.82,16.05,25.3,24.5,25,57,h
1.5,0.91,0.03,1.75,8.91,15.47,25.8,0,0,58,d
1.55,0.81,0.04,1.74,8.81,15.73,23.9,23.4,24,62,t
1.53,0.85,0.03,1.75,8.83,15.75,25.2,23.9,25,60,o
1.48,0.94,0.05,1.75,8.96,15.29,25.3,24.4,25,57,h
1.52,0.92,0.03,1.77,8.83,15.92,25.8,0,0,58,d
1.53,0.8,0.04,1.72,8.94,15.1,23.9,23.4,24,62,t
1.51,0.95,0.05,1.78,8.87,15.87,25.3,24.3,25,57,h
1.5,0.91,0.03,1.75,8.85,15.68,25.9,0,0,58,d
1.55,0.81,0.04,1.74,8.86,15.56,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.83,15.84,25.1,23.9,25,61,o
1.51,0.95,0.05,1.78,8.82,16.05,25.3,24.3,25,57,h
1.5,0.91,0.03,1.75,8.92,15.43,25.9,0,0,58,d
1.55,0.81,0.04,1.74,8.84,15.63,23.8,23.4,24,62,t
1.54,0.85,0.02,1.75,8.8,15.85,25.2,24,25,61,o
1.48,0.94,0.04,1.75,8.96,15.29,25.3,24.5,25,57,h
1.52,0.92,0.03,1.77,8.81,15.99,25.9,0,0,58,d
1.53,0.79,0.04,1.72,8.95,15.06,23.8,23.4,24,62,t
1.52,0.83,0.02,1.73,8.95,15.15,25.2,23.9,25,61,o
1.5,0.95,0.04,1.77,8.87,15.78,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,9,15.08,25.9,0,0,59,d
1.55,0.81,0.04,1.74,8.83,15.66,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.87,15.7,25.1,24,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.2,24.4,25,57,h
1.5,0.91,0.03,1.75,8.92,15.43,25.8,0,0,58,d
1.55,0.81,0.04,1.74,8.8,15.77,23.7,23.5,24,62,t
1.54,0.84,0.02,1.75,8.85,15.68,25.2,23.9,25,61,o
1.49,0.94,0.05,1.76,8.96,15.39,25.3,24.4,25,57,h
1.53,0.92,0.03,1.78,8.85,15.95,25.8,0,0,58,d
1.53,0.8,0.04,1.72,8.96,15.03,23.7,23.4,24,62,t
1.53,0.84,0.02,1.74,8.95,15.25,25.2,23.9,25,61,o
1.5,0.95,0.05,1.77,8.89,15.71,25.2,24.4,25,57,h
1.52,0.92,0.03,1.77,8.84,15.9,25.8,0,0,58,d
1.54,0.8,0.04,1.73,8.91,15.29,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.89,15.54,25.2,24,25,61,o
1.52,0.96,0.05,1.79,8.85,16.04,25.3,24.4,25,57,h
1.5,0.91,0.03,1.75,8.87,15.61,25.9,0,0,58,d
1.56,0.81,0.04,1.75,8.86,15.64,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.82,15.87,25.1,24,25,61,o
1.51,0.96,0.04,1.78,8.83,16.02,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.8,0,0,59,d
1.56,0.81,0.04,1.75,8.83,15.75,23.8,23.5,24,62,t
1.55,0.85,0.02,1.76,8.82,15.87,25.1,23.9,25,61,o
1.49,0.95,0.05,1.76,8.96,15.39,25.3,24.4,25,57,h
1.52,0.91,0.03,1.77,8.83,15.92,25.9,0,0,59,d
1.53,0.8,0.04,1.72,8.95,15.06,23.8,23.4,24,62,t
1.52,0.83,0.03,1.73,8.96,15.12,25.1,23.9,25,61,o
1.49,0.95,0.05,1.76,8.89,15.63,25.3,24.3,25,57,h
1.52,0.91,0.03,1.77,8.81,15.99,25.8,0,0,59,d
1.54,0.8,0.04,1.73,8.87,15.43,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.91,15.47,25.1,23.9,25,61,o
1.52,0.97,0.05,1.8,8.83,16.19,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.96,15.2,25.8,0,0,59,d
1.56,0.81,0.04,1.75,8.82,15.78,23.9,23.4,24,62,t
1.56,0.85,0.02,1.77,8.87,15.78,25.2,23.9,25,61,o
1.51,0.96,0.05,1.78,8.84,15.98,25.3,24.3,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.9,0,0,59,d
1.56,0.81,0.04,1.75,8.82,15.78,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.85,15.77,25.2,24,25,61,o
1.5,0.95,0.05,1.77,8.94,15.54,25.2,24.4,25,57,h
1.52,0.91,0.03,1.77,8.88,15.75,25.8,0,0,59,d
1.55,0.8,0.04,1.74,8.84,15.63,23.8,23.5,24,62,t
1.54,0.84,0.02,1.75,8.87,15.61,25.2,23.9,25,61,o
1.49,0.95,0.05,1.76,8.92,15.51,25.3,24.4,25,57,h
1.53,0.91,0.03,1.78,8.85,15.95,25.9,0,0,59,d
1.53,0.79,0.04,1.72,8.94,15.1,23.8,23.4,24,62,t
1.5,0.96,0.04,1.78,8.88,15.84,25.3,24.4,25,57,h
1.52,0.91,0.03,1.77,8.85,15.85,25.9,0,0,59,d
1.55,0.8,0.04,1.74,8.9,15.41,23.8,23.5,24,62,t
1.54,0.84,0.02,1.75,8.87,15.61,25.1,23.9,25,61,o
1.52,0.96,0.05,1.79,8.84,16.07,25.3,24.4,25,57,h
1.5,0.91,0.03,1.75,8.95,15.33,25.8,0,0,58,d
1.57,0.81,0.04,1.76,8.85,15.77,23.9,23.4,24,62,t
1.55,0.86,0.02,1.77,8.82,15.97,25.1,23.9,25,60,o
1.5,0.95,0.05,1.77,8.83,15.92,25.3,24.4,25,57,h
1.51,0.91,0.03,1.76,8.88,15.66,25.8,0,0,58,d
1.55,0.8,0.04,1.74,8.84,15.63,23.8,23.4,24,62,t
1.54,0.85,0.02,1.75,8.81,15.83,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.96,15.29,25.3,24.3,25,57,h
1.52,0.93,0.03,1.78,8.81,16.09,25.8,0,0,58,d
1.53,0.79,0.04,1.72,8.95,15.06,23.8,23.4,24,62,t
1.52,0.84,0.02,1.73,8.96,15.12,25.2,23.9,25,61,o
1.5,0.95,0.04,1.77,8.87,15.78,25.3,24.4,25,57,h
1.51,0.92,0.03,1.76,8.97,15.34,25.8,0,0,58,d
1.55,0.8,0.04,1.74,8.85,15.58,23.8,23.4,24,62,t
1.55,0.85,0.02,1.76,8.89,15.63,25.1,23.9,25,61,o
1.51,0.96,0.05,1.78,8.81,16.09,25.3,24.4,25,57,h
1.56,0.81,0.04,1.75,8.8,15.85,23.8,23.3,24,62,t
1.55,0.86,0.02,1.77,8.84,15.9,25.1,23.9,25,60,o
1.49,0.94,0.05,1.76,8.98,15.32,25.3,24.4,25,57,h
1.52,0.92,0.03,1.77,8.87,15.78,25.8,0,0,58,d
1.54,0.79,0.04,1.73,8.95,15.15,23.8,23.3,24,62,t
1.53,0.85,0.02,1.75,8.87,15.61,25.1,23.8,25,60,o
1.49,0.95,0.05,1.76,8.9,15.58,25.3,24.4,25,57,h
1.53,0.92,0.03,1.78,8.84,15.98,25.8,0,0,58,d
1.53,0.79,0.04,1.72,8.92,15.16,23.9,23.4,24,62,t
1.53,0.84,0.02,1.74,8.94,15.27,25.1,23.9,25,61,o
1.51,0.96,0.05,1.78,8.86,15.91,25.3,24.3,25,57,h
1.51,0.9,0.03,1.75,8.86,15.64,25.8,0,0,59,d
1.55,0.8,0.04,1.74,8.88,15.49,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.87,15.61,25.1,23.9,25,61,o
1.52,0.96,0.05,1.79,8.84,16.07,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.95,15.25,25.8,0,0,59,d
1.56,0.8,0.04,1.75,8.86,15.64,23.8,23.4,24,62,t
1.55,0.85,0.02,1.76,8.82,15.87,25.1,23.9,25,61,o
1.5,0.95,0.05,1.77,8.84,15.9,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.87,15.51,25.8,0,0,59,d
1.54,0.79,0.04,1.73,8.85,15.5,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.81,15.83,25.1,24,25,61,o
1.52,0.91,0.03,1.77,8.81,15.99,25.8,0,0,59,d
1.52,0.83,0.02,1.73,8.96,15.12,25.1,23.9,25,61,o
1.5,0.96,0.05,1.78,8.85,15.95,25.2,24.4,25,57,h
1.49,0.89,0.03,1.73,8.98,15.05,25.8,0,0,59,d
1.55,0.81,0.04,1.74,8.83,15.66,23.7,23.3,24,62,t
1.54,0.85,0.02,1.75,8.87,15.61,25.1,23.8,25,61,o
1.5,0.95,0.05,1.77,8.98,15.4,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.89,15.54,25.8,0,0,59,d
1.54,0.8,0.04,1.73,9,14.99,23.7,23.4,24,62,t
1.53,0.84,0.02,1.74,8.82,15.7,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.94,15.36,25.3,24.4,25,57,h
1.52,0.9,0.03,1.76,8.82,15.87,25.7,0,0,59,d
1.52,0.83,0.03,1.73,8.94,15.19,25.2,23.8,25,61,o
1.51,0.96,0.04,1.78,8.84,15.98,25.3,24.5,25,57,h
1.49,0.89,0.03,1.73,8.96,15.12,25.7,0,0,59,d
1.56,0.8,0.04,1.75,8.84,15.71,23.9,23.4,24,62,t
1.55,0.85,0.02,1.76,8.83,15.84,25.2,23.8,25,61,o
1.49,0.95,0.05,1.76,8.96,15.39,25.3,24.3,25,57,h
1.51,0.9,0.03,1.75,8.86,15.64,25.8,0,0,59,d
1.53,0.79,0.04,1.72,8.98,14.96,23.8,23.5,24,62,t
1.53,0.84,0.02,1.74,8.98,15.13,25.1,23.8,25,61,o
1.48,0.94,0.05,1.75,8.91,15.47,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.79,15.9,25.8,0,0,59,d
1.53,0.79,0.04,1.72,8.89,15.27,23.8,23.4,24,62,t
1.52,0.83,0.03,1.73,8.95,15.15,25.1,23.9,25,61,o
1.51,0.96,0.04,1.78,8.82,16.05,25.3,24.4,25,57,h
1.49,0.89,0.03,1.73,8.94,15.19,25.8,0,0,59,d
1.55,0.81,0.04,1.74,8.79,15.8,23.8,23.4,24,62,t
1.55,0.85,0.02,1.76,8.83,15.84,25.1,23.8,25,61,o
1.48,0.94,0.05,1.75,8.99,15.19,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.84,15.71,25.7,0,0,59,d
1.52,0.79,0.04,1.71,8.97,14.91,23.8,23.4,24,62,t
1.51,0.83,0.02,1.72,8.98,14.96,25.1,24,25,61,o
1.5,0.95,0.05,1.77,8.87,15.78,25.2,24.5,25,57,h
1.49,0.89,0.03,1.73,8.99,15.02,25.7,0,0,59,d
1.55,0.8,0.04,1.74,8.87,15.51,23.8,23.4,24,62,t
1.54,0.85,0.02,1.75,8.86,15.64,25.1,23.9,25,61,o
1.5,0.95,0.04,1.77,8.81,15.99,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.87,15.51,25.7,0,0,59,d
1.54,0.8,0.04,1.73,8.98,15.05,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.79,15.9,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.94,15.36,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.8,15.85,25.8,0,0,59,d
1.53,0.79,0.04,1.72,8.89,15.27,23.8,23.3,24,62,t
1.52,0.83,0.02,1.73,8.95,15.15,25.1,23.9,25,61,o
1.5,0.96,0.05,1.78,8.82,16.05,25.3,24.4,25,57,h
1.49,0.89,0.03,1.73,8.95,15.15,25.8,0,0,59,d
1.55,0.8,0.05,1.74,8.79,15.8,23.7,23.4,24,62,t
1.54,0.85,0.02,1.75,8.82,15.78,25.1,23.9,25,61,o
1.47,0.94,0.05,1.74,8.97,15.17,25.2,24.4,25,57,h
1.51,0.9,0.03,1.75,8.81,15.83,25.8,0,0,59,d
1.52,0.79,0.04,1.71,8.96,14.95,23.8,23.4,24,62,t
1.51,0.83,0.02,1.72,8.96,15.03,25.1,23.9,25,61,o
1.5,0.96,0.05,1.78,8.84,15.98,25.2,24.5,25,57,h
1.49,0.89,0.03,1.73,8.95,15.15,25.8,0,0,59,d
1.55,0.8,0.04,1.74,8.81,15.73,23.8,23.4,24,62,t
1.54,0.85,0.02,1.75,8.81,15.83,25.2,23.8,25,61,o
1.48,0.94,0.05,1.75,8.98,15.23,25.3,24.5,25,57,h
1.51,0.9,0.03,1.75,8.8,15.85,25.8,0,0,59,d
1.52,0.79,0.04,1.71,8.95,14.98,23.8,23.5,24,62,t
1.51,0.83,0.03,1.72,8.96,15.03,25.1,24,25,61,o
1.5,0.95,0.05,1.77,8.83,15.92,25.3,24.4,25,57,h
1.48,0.88,0.03,1.72,8.97,15,25.8,0,0,59,d
1.55,0.8,0.04,1.74,8.8,15.77,23.8,23.4,24,62,t
1.54,0.84,0.02,1.75,8.83,15.75,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.99,15.19,25.3,24.3,25,57,h
1.52,0.91,0.03,1.77,8.83,15.92,25.7,0,0,59,d
1.52,0.79,0.04,1.71,8.96,14.95,23.9,23.2,24,62,t
1.51,0.83,0.02,1.72,8.97,15,25.1,23.9,25,61,o
1.5,0.96,0.05,1.78,8.86,15.91,25.3,24.5,25,57,h
1.49,0.9,0.03,1.74,8.98,15.13,25.7,0,0,58,d
1.56,0.8,0.04,1.75,8.86,15.64,23.9,23.4,24,62,t
1.54,0.85,0.02,1.75,8.84,15.71,25.1,23.9,25,61,o
1.5,0.95,0.05,1.77,8.82,15.97,25.3,24.3,25,57,h
1.51,0.9,0.03,1.75,8.87,15.61,25.7,0,0,59,d
1.55,0.8,0.04,1.74,8.84,15.63,23.8,23.3,24,62,t
1.54,0.85,0.02,1.75,8.8,15.85,25,23.9,25,61,o
1.52,0.91,0.03,1.77,8.81,15.99,25.8,0,0,59,d
1.52,0.79,0.04,1.71,8.94,15,23.8,23.2,24,62,t
1.52,0.83,0.02,1.73,8.96,15.12,25.1,23.9,25,61,o
1.51,0.96,0.05,1.78,8.85,15.95,25.3,24.5,25,57,h
1.5,0.9,0.03,1.74,8.98,15.13,25.7,0,0,59,d
1.55,0.8,0.04,1.74,8.85,15.58,23.8,23.2,24,62,t
1.54,0.85,0.02,1.75,8.89,15.54,25.1,23.9,25,61,o
1.51,0.96,0.04,1.78,8.82,16.05,25.2,24.4,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.8,0,0,59,d
1.56,0.81,0.04,1.75,8.81,15.83,23.8,23.5,24,62,t
1.55,0.85,0.02,1.76,8.84,15.8,25.1,24,25,61,o
1.48,0.94,0.05,1.75,8.96,15.29,25.3,24.3,25,57,h
1.52,0.91,0.03,1.77,8.85,15.85,25.7,0,0,59,d
1.53,0.79,0.04,1.72,8.97,15,23.8,23.4,24,62,t
1.52,0.84,0.02,1.73,8.96,15.12,25.1,24,25,61,o
1.49,0.95,0.05,1.76,8.89,15.63,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.83,15.75,25.7,0,0,59,d
1.54,0.8,0.04,1.73,8.9,15.33,23.9,23.3,24,62,t
1.53,0.83,0.02,1.74,8.92,15.34,25.1,23.9,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.3,25,57,h
1.55,0.81,0.04,1.74,8.83,15.66,23.8,23.4,24,62,t
1.55,0.85,0.02,1.76,8.8,15.95,25.1,23.8,25,61,o
1.48,0.94,0.05,1.75,8.97,15.26,25.3,24.4,25,57,h
1.52,0.91,0.03,1.77,8.83,15.92,25.8,0,0,59,d
1.53,0.79,0.04,1.72,8.98,14.96,23.8,23.4,24,62,t
1.52,0.83,0.03,1.73,9,14.99,25.1,23.9,25,61,o
1.5,0.95,0.04,1.77,8.87,15.78,25.2,24.4,25,57,h
1.5,0.9,0.03,1.74,9,15.08,25.8,0,0,59,d
1.54,0.8,0.04,1.73,8.86,15.46,23.8,23.3,24,62,t
1.53,0.84,0.02,1.74,8.91,15.37,25,23.9,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.92,15.34,25.7,0,0,59,d
1.56,0.81,0.04,1.75,8.81,15.83,23.8,23.3,24,62,t
1.55,0.85,0.02,1.76,8.85,15.77,25,23.9,25,61,o
1.49,0.94,0.05,1.76,8.97,15.34,25.3,24.4,25,57,h
1.52,0.91,0.03,1.77,8.86,15.83,25.7,0,0,59,d
1.53,0.79,0.04,1.72,8.98,14.96,23.8,23.4,24,62,t
1.53,0.84,0.02,1.74,8.85,15.58,25,23.9,25,61,o
1.49,0.95,0.05,1.76,8.89,15.63,25.3,24.4,25,57,h
1.5,0.9,0.03,1.74,8.82,15.7,25.7,0,0,59,d
1.53,0.79,0.04,1.72,8.9,15.23,23.8,23.4,24,62,t
1.52,0.83,0.02,1.73,8.92,15.26,25,23.9,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.4,25,57,h
1.55,0.8,0.04,1.74,8.82,15.7,23.7,23.4,24,62,t
1.54,0.85,0.02,1.75,8.8,15.85,25.1,23.9,25,61,o
1.47,0.94,0.05,1.74,8.96,15.2,25.2,24.4,25,57,h
1.52,0.91,0.03,1.77,8.8,16.04,25.7,0,0,59,d
1.52,0.79,0.04,1.71,8.96,14.95,23.8,23.4,24,62,t
1.51,0.83,0.02,1.72,8.98,14.96,25.2,23.9,25,61,o
1.5,0.96,0.04,1.78,8.84,15.98,25.2,24.2,25,57,h
1.49,0.89,0.03,1.73,8.98,15.05,25.7,0,0,59,d
1.55,0.8,0.05,1.74,8.83,15.66,23.8,23.3,24,62,t
1.54,0.85,0.02,1.75,8.88,15.57,25.2,23.9,25,61,o
1.49,0.95,0.05,1.76,9,15.25,25.2,24.3,25,57,h
1.51,0.9,0.03,1.75,8.88,15.57,25.7,0,0,59,d
1.53,0.79,0.04,1.72,9.01,14.86,23.8,23.4,24,62,t
1.53,0.84,0.02,1.74,8.82,15.7,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.91,15.47,25.3,24.4,25,57,h
1.51,0.9,0.03,1.75,8.83,15.75,25.7,0,0,59,d
1.53,0.79,0.04,1.72,8.92,15.16,23.7,23.4,24,62,t
1.52,0.83,0.02,1.73,8.95,15.15,25,23.8,25,61,o
1.51,0.96,0.05,1.78,8.82,16.05,25.3,24.2,25,57,h
1.49,0.89,0.03,1.73,8.96,15.12,25.7,0,0,59,d
1.56,0.81,0.04,1.75,8.85,15.68,23.7,23.3,24,62,t
1.55,0.85,0.02,1.76,8.83,15.84,25.2,23.9,25,61,o
1.49,0.95,0.05,1.76,8.96,15.39,25.3,24.3,25,57,h
1.54,0.8,0.04,1.73,8.85,15.5,23.7,23.4,24,62,t
1.54,0.85,0.02,1.75,8.8,15.85,25.1,23.9,25,61,o
1.48,0.94,0.05,1.75,8.92,15.43,25.3,24.3,25,57,h
1.52,0.91,0.03,1.77,8.8,16.04,25.7,0,0,59,d
